target_sku,difference_reason,current_sku,product_name,product_category_id,uom_id,cost_price,sell_price,item_value,tipe_pajak,pajak,jumlah_kelipatan_gudang_besar,jumlah_jual_kategori_banyak,kode_merk,biaya,qty_available,qty_reserved,qty_min
002025016015,"category,biaya",CAB-002025016015-DUP2-R13904,"COPPER SOK DRAT DALAM 5/8 X 1/2 USA",309,28,14960.00,50199.00,0.00,"Non Pajak",0.00,1,10000,,14960.00,103.00,0.00,1.00
002026013015,"category,biaya",CAB-002026013015,"COPPER SOK DRAT LUAR 1/2 X 1/2 USA",635,28,21250.00,87096.00,0.00,"Non Pajak",0.00,1,10000,,78750.00,18.00,18.00,1.00
002026013015,"category,biaya",CAB-002026013015-DUP2-R13909,"COPPER SOK DRAT LUAR 1/2 X 1/2 USA",309,28,21250.00,87096.00,0.00,"Non Pajak",0.00,1,10000,,21250.00,69.00,0.00,1.00
002026035032,"category,biaya",CAB-002026035032,"COPPER SOK DRAT LUAR 1 3/8 X 1 1/4 USA",635,28,49300.00,185989.00,0.00,"Non Pajak",0.00,1,10000,,158100.00,0.00,0.00,1.00
002026035032,"category,biaya",CAB-002026035032-DUP2-R13907,"COPPER SOK DRAT LUAR 1 3/8 X 1 1/4 USA",309,28,49300.00,185989.00,0.00,"Non Pajak",0.00,1,10000,,49300.00,322.00,0.00,1.00
002026042040,"category,biaya",CAB-002026042040,"COPPER SOK DRAT LUAR 1 5/8 X 1 1/2 USA",635,28,63000.00,247770.00,0.00,"Non Pajak",0.00,1,10000,,210800.00,0.00,0.00,1.00
002026042040,"category,biaya",CAB-002026042040-DUP2-R13908,"COPPER SOK DRAT LUAR 1 5/8 X 1 1/2 USA",309,28,63000.00,247770.00,0.00,"Non Pajak",0.00,1,10000,,63000.00,91.00,0.00,1.00
ptbb013050,"category,biaya",CAB-ptbb013050,"BRASSCO PIPA TEMBAGA ASTM B280 1/2 X 0.51MM",514,9,143704.00,252840.00,0.00,Inklusif,11.00,1,10000,BRASSCO,216900.00,0.00,0.00,1.00
ptbb013050,"category,biaya",CAB-ptbb013050-DUP2-R12183,"BRASSCO PIPA TEMBAGA ASTM B280 1/2 X 0.51MM",822,9,143704.00,252840.00,0.00,Inklusif,11.00,1,10000,BRASSCO,163104.00,383.00,0.00,1.00
PTBB013201,"category,biaya",CAB-PTBB013201,"BRASSCO PIPA TEMBAGA ASTM B280 1/2 X 2.00MM",353,9,494760.00,859680.00,0.00,Inklusif,11.00,1,1,BRASSCO,774000.00,2.00,2.00,1.00
PTBB013201,"category,biaya",CAB-PTBB013201-DUP2-R12198,"BRASSCO PIPA TEMBAGA ASTM B280 1/2 X 2.00MM",661,9,494760.00,859680.00,0.00,Inklusif,11.00,1,1,BRASSCO,596960.00,68.00,0.00,1.00
PTBB019127,"category,biaya",CAB-PTBB019127,"BRASSCO PIPA TEMBAGA ASTM B819 TYPE K 3/4 X 1,20mm SOFT",514,9,491068.00,1006425.00,0.00,Inklusif,11.00,1,1,BRASSCO,862650.00,1.00,1.00,1.00
PTBB019127,"category,biaya",CAB-PTBB019127-DUP2-R12232,"BRASSCO PIPA TEMBAGA ASTM B819 TYPE K 3/4 X 1,20mm SOFT",822,9,491068.00,1006425.00,0.00,Inklusif,11.00,1,1,BRASSCO,491068.00,2.00,0.00,1.00
